[2025-01-06 18:03:30 : INFO] - Cache for URL: https://192.168.68.107/?p=6641 has been purged, triggered by action: save_post 
[2025-01-26 15:33:42 : INFO] - Cache for URL: http://192.168.68.109/?p=6717 has been purged, triggered by action: save_post 
[2025-01-26 15:33:42 : INFO] - Cache for blog post has been purged due to updates to post with Title: "Auto Draft" and URL: http://192.168.68.109/?p=6717, triggered by action: save_post 
[2025-01-26 15:33:42 : INFO] - Cache for previous post (with URL: http://192.168.68.109/sdgsdgsdgsdg/) adjacent to post with id: 6717 has been purged, triggered by action: save_post 
[2025-01-26 15:33:42 : INFO] - Cache for all archives page associated with post_type: post and Title: "Auto Draft" have been purged, triggered by action: save_post 
[2025-01-26 15:34:34 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-01-26 15:34:34 : INFO] - Cache for URL: http://192.168.68.109/?p=6717 has been purged, triggered by action: save_post 
[2025-01-26 15:34:34 : INFO] - Cache for blog post has been purged due to updates to post with Title: "Elementor #6717" and URL: http://192.168.68.109/?p=6717, triggered by action: save_post 
[2025-01-26 15:34:34 : INFO] - Cache for previous post (with URL: http://192.168.68.109/sdgsdgsdgsdg/) adjacent to post with id: 6717 has been purged, triggered by action: save_post 
[2025-01-26 15:34:34 : INFO] - Cache for all archives page associated with post_type: post and Title: "Elementor #6717" have been purged, triggered by action: save_post 
[2025-01-26 15:34:35 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-01-26 15:34:35 : INFO] - Cache for URL: http://192.168.68.109/?p=6717 has been purged, triggered by action: save_post 
[2025-01-26 15:34:35 : INFO] - Cache for blog post has been purged due to updates to post with Title: "Elementor #6717" and URL: http://192.168.68.109/?p=6717, triggered by action: save_post 
[2025-01-26 15:34:35 : INFO] - Cache for previous post (with URL: http://192.168.68.109/sdgsdgsdgsdg/) adjacent to post with id: 6717 has been purged, triggered by action: save_post 
[2025-01-26 15:34:35 : INFO] - Cache for all archives page associated with post_type: post and Title: "Elementor #6717" have been purged, triggered by action: save_post 
[2025-01-26 15:35:45 : INFO] - Cache for URL: http://192.168.68.109/?p=6719 has been purged, triggered by action: save_post 
[2025-01-26 15:35:45 : INFO] - Cache for blog post has been purged due to updates to post with Title: "Auto Draft" and URL: http://192.168.68.109/?p=6719, triggered by action: save_post 
[2025-01-26 15:35:45 : INFO] - Cache for previous post (with URL: http://192.168.68.109/sdgsdgsdgsdg/) adjacent to post with id: 6719 has been purged, triggered by action: save_post 
[2025-01-26 15:35:45 : INFO] - Cache for all archives page associated with post_type: post and Title: "Auto Draft" have been purged, triggered by action: save_post 
[2025-01-26 15:41:27 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-01-26 15:41:27 : INFO] - Cache for URL: http://192.168.68.109/?p=6719 has been purged, triggered by action: save_post 
[2025-01-26 15:41:27 : INFO] - Cache for blog post has been purged due to updates to post with Title: "TTTTTTTTTTTTTT" and URL: http://192.168.68.109/?p=6719, triggered by action: save_post 
[2025-01-26 15:41:27 : INFO] - Cache for previous post (with URL: http://192.168.68.109/sdgsdgsdgsdg/) adjacent to post with id: 6719 has been purged, triggered by action: save_post 
[2025-01-26 15:41:27 : INFO] - Cache for all archives page associated with post_type: post and Title: "TTTTTTTTTTTTTT" have been purged, triggered by action: save_post 
[2025-01-26 15:41:28 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-01-26 15:41:28 : INFO] - Cache for URL: http://192.168.68.109/?p=6719 has been purged, triggered by action: save_post 
[2025-01-26 15:41:28 : INFO] - Cache for blog post has been purged due to updates to post with Title: "TTTTTTTTTTTTTT" and URL: http://192.168.68.109/?p=6719, triggered by action: save_post 
[2025-01-26 15:41:28 : INFO] - Cache for previous post (with URL: http://192.168.68.109/sdgsdgsdgsdg/) adjacent to post with id: 6719 has been purged, triggered by action: save_post 
[2025-01-26 15:41:28 : INFO] - Cache for all archives page associated with post_type: post and Title: "TTTTTTTTTTTTTT" have been purged, triggered by action: save_post 
[2025-01-26 15:41:45 : INFO] - Cache for URL: http://192.168.68.109/?p=6721 has been purged, triggered by action: save_post 
[2025-01-26 15:41:45 : INFO] - Cache for blog post has been purged due to updates to post with Title: "Auto Draft" and URL: http://192.168.68.109/?p=6721, triggered by action: save_post 
[2025-01-26 15:41:45 : INFO] - Cache for previous post (with URL: http://192.168.68.109/sdgsdgsdgsdg/) adjacent to post with id: 6721 has been purged, triggered by action: save_post 
[2025-01-26 15:41:45 : INFO] - Cache for all archives page associated with post_type: post and Title: "Auto Draft" have been purged, triggered by action: save_post 
[2025-01-26 15:42:15 : INFO] - Cache for URL: http://192.168.68.109/?p=6722 has been purged, triggered by action: save_post 
[2025-01-26 15:42:15 : INFO] - Cache for blog post has been purged due to updates to post with Title: "Auto Draft" and URL: http://192.168.68.109/?p=6722, triggered by action: save_post 
[2025-01-26 15:42:15 : INFO] - Cache for previous post (with URL: http://192.168.68.109/sdgsdgsdgsdg/) adjacent to post with id: 6722 has been purged, triggered by action: save_post 
[2025-01-26 15:42:15 : INFO] - Cache for all archives page associated with post_type: post and Title: "Auto Draft" have been purged, triggered by action: save_post 
[2025-01-26 15:43:38 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-01-26 15:43:38 : INFO] - Cache for URL: http://192.168.68.109/?p=6721 has been purged, triggered by action: save_post 
[2025-01-26 15:43:38 : INFO] - Cache for blog post has been purged due to updates to post with Title: "" and URL: http://192.168.68.109/?p=6721, triggered by action: save_post 
[2025-01-26 15:43:38 : INFO] - Cache for previous post (with URL: http://192.168.68.109/sdgsdgsdgsdg/) adjacent to post with id: 6721 has been purged, triggered by action: save_post 
[2025-01-26 15:43:38 : INFO] - Cache for all archives page associated with post_type: post and Title: "" have been purged, triggered by action: save_post 
[2025-01-26 15:43:40 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-01-26 15:43:40 : INFO] - Cache for URL: http://192.168.68.109/?p=6721 has been purged, triggered by action: save_post 
[2025-01-26 15:43:40 : INFO] - Cache for blog post has been purged due to updates to post with Title: "" and URL: http://192.168.68.109/?p=6721, triggered by action: save_post 
[2025-01-26 15:43:40 : INFO] - Cache for previous post (with URL: http://192.168.68.109/sdgsdgsdgsdg/) adjacent to post with id: 6721 has been purged, triggered by action: save_post 
[2025-01-26 15:43:40 : INFO] - Cache for all archives page associated with post_type: post and Title: "" have been purged, triggered by action: save_post 
[2025-01-26 15:44:06 : INFO] - Cache for URL: http://192.168.68.109/?p=6724 has been purged, triggered by action: save_post 
[2025-01-26 15:44:06 : INFO] - Cache for blog post has been purged due to updates to post with Title: "Auto Draft" and URL: http://192.168.68.109/?p=6724, triggered by action: save_post 
[2025-01-26 15:44:06 : INFO] - Cache for previous post (with URL: http://192.168.68.109/sdgsdgsdgsdg/) adjacent to post with id: 6724 has been purged, triggered by action: save_post 
[2025-01-26 15:44:06 : INFO] - Cache for all archives page associated with post_type: post and Title: "Auto Draft" have been purged, triggered by action: save_post 
[2025-01-26 15:59:41 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-01-26 15:59:41 : INFO] - Cache for URL: http://192.168.68.109/?p=6724 has been purged, triggered by action: save_post 
[2025-01-26 15:59:41 : INFO] - Cache for blog post has been purged due to updates to post with Title: "twtwtwtwtw" and URL: http://192.168.68.109/?p=6724, triggered by action: save_post 
[2025-01-26 15:59:41 : INFO] - Cache for previous post (with URL: http://192.168.68.109/sdgsdgsdgsdg/) adjacent to post with id: 6724 has been purged, triggered by action: save_post 
[2025-01-26 15:59:41 : INFO] - Cache for all archives page associated with post_type: post and Title: "twtwtwtwtw" have been purged, triggered by action: save_post 
[2025-01-26 15:59:41 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-01-26 15:59:41 : INFO] - Cache for URL: http://192.168.68.109/?p=6724 has been purged, triggered by action: save_post 
[2025-01-26 15:59:41 : INFO] - Cache for blog post has been purged due to updates to post with Title: "twtwtwtwtw" and URL: http://192.168.68.109/?p=6724, triggered by action: save_post 
[2025-01-26 15:59:41 : INFO] - Cache for previous post (with URL: http://192.168.68.109/sdgsdgsdgsdg/) adjacent to post with id: 6724 has been purged, triggered by action: save_post 
[2025-01-26 15:59:41 : INFO] - Cache for all archives page associated with post_type: post and Title: "twtwtwtwtw" have been purged, triggered by action: save_post 
[2025-01-26 16:03:05 : INFO] - Cache for URL: http://192.168.68.109/?page_id=6715 has been purged, triggered by action: wp_trash_post 
[2025-01-26 16:03:05 : INFO] - Cache for URL: http://192.168.68.109/?page_id=6715 has been purged, triggered by action: save_post 
[2025-01-26 16:03:23 : INFO] - Cache for URL: http://192.168.68.109/posts/ has been purged, triggered by action: save_post 
[2025-01-26 16:03:34 : INFO] - Cache for URL: http://192.168.68.109/?page_id=6727 has been purged, triggered by action: save_post 
[2025-01-26 16:04:27 : INFO] - Cache for URL: http://192.168.68.109/?p=6728 has been purged, triggered by action: save_post 
[2025-01-26 16:04:27 : INFO] - Cache for blog post has been purged due to updates to post with Title: "Auto Draft" and URL: http://192.168.68.109/?p=6728, triggered by action: save_post 
[2025-01-26 16:04:27 : INFO] - Cache for previous post (with URL: http://192.168.68.109/sdgsdgsdgsdg/) adjacent to post with id: 6728 has been purged, triggered by action: save_post 
[2025-01-26 16:04:27 : INFO] - Cache for all archives page associated with post_type: post and Title: "Auto Draft" have been purged, triggered by action: save_post 
[2025-01-26 16:13:15 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-01-26 16:13:15 : INFO] - Cache for URL: http://192.168.68.109/?p=6728 has been purged, triggered by action: save_post 
[2025-01-26 16:13:15 : INFO] - Cache for blog post has been purged due to updates to post with Title: "Insights" and URL: http://192.168.68.109/?p=6728, triggered by action: save_post 
[2025-01-26 16:13:15 : INFO] - Cache for previous post (with URL: http://192.168.68.109/sdgsdgsdgsdg/) adjacent to post with id: 6728 has been purged, triggered by action: save_post 
[2025-01-26 16:13:15 : INFO] - Cache for all archives page associated with post_type: post and Title: "Insights" have been purged, triggered by action: save_post 
[2025-01-26 16:13:15 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-01-26 16:13:15 : INFO] - Cache for URL: http://192.168.68.109/?p=6728 has been purged, triggered by action: save_post 
[2025-01-26 16:13:15 : INFO] - Cache for blog post has been purged due to updates to post with Title: "Insights" and URL: http://192.168.68.109/?p=6728, triggered by action: save_post 
[2025-01-26 16:13:15 : INFO] - Cache for previous post (with URL: http://192.168.68.109/sdgsdgsdgsdg/) adjacent to post with id: 6728 has been purged, triggered by action: save_post 
[2025-01-26 16:13:15 : INFO] - Cache for all archives page associated with post_type: post and Title: "Insights" have been purged, triggered by action: save_post 
[2025-01-26 16:14:27 : INFO] - Cache for multiple term taxonomy have been purged due to post terms update, triggered by action: set_object_terms 
[2025-01-26 16:14:27 : INFO] - Cache for URL: http://192.168.68.109/?p=6728 has been purged, triggered by action: save_post 
[2025-01-26 16:14:27 : INFO] - Cache for blog post has been purged due to updates to post with Title: "Insights" and URL: http://192.168.68.109/?p=6728, triggered by action: save_post 
[2025-01-26 16:14:27 : INFO] - Cache for previous post (with URL: http://192.168.68.109/sdgsdgsdgsdg/) adjacent to post with id: 6728 has been purged, triggered by action: save_post 
